Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
   NARRATIVE OF THE SHIPWRECK OF THE WHALE SHIP ESSEX OF NANTUCKET  WHICH WAS ATTACKED AND FINALLY DESTROYED BY A LARGE SPERM WHALE IN THE PACIFIC OCEAN ,NARRATIVE SHIPWRECK WHALE SHIP ESSEX NANTUCKET ATTACKED FINALLY DESTROYED LARGE SPERM WHALE PACIFIC OCEAN,7.84,"NARRATIVE,SHIPWRECK,WHALE,SHIP,ESSEX,NANTUCKET,ATTACKED,FINALLY,DESTROYED,LARGE,SPERM,WHALE,PACIFIC,OCEAN",0.00,
BY OWEN CHACE OF NANTUCKET  FIRST MATE OF SAID VESSEL ,OWEN CHACE NANTUCKET MATE SAID VESSEL,7.41,"OWEN,CHACE,NANTUCKET,MATE,SAID,VESSEL",0.00,
 A mariner sat in the shrouds one night  The wind was piping free  Now bright  now dimmed  was the moonlight pale  And the phospher gleamed in the wake of the whale  As it floundered in the sea ,mariner sat shrouds night wind piping free bright dimmed moonlight pale phospher gleamed wake whale floundered sea,10.31,"mariner,sat,shrouds,night,wind,piping,free,bright,dimmed,moonlight,pale,phospher,gleamed,wake,whale,floundered,sea",0.00,
   ELIZABETH OAKES SMITH ,ELIZABETH OAKES SMITH,0.00,"ELIZABETH,OAKES,SMITH",0.00,
 The quantity of line withdrawn from the boats engaged in the capture of this one whale  amounted altogether to    yards or nearly six English miles ,quantity line withdrawn boats engaged capture whale amounted altogether yards nearly English miles,8.05,"quantity,line,withdrawn,boats,engaged,capture,whale,amounted,altogether,yards,nearly,English,miles",0.00,
 Sometimes the whale shakes its tremendous tail in the air  which  cracking like a whip  resounds to the distance of three or four miles ,whale shakes tremendous tail air cracking like whip resounds distance miles,9.49,"whale,shakes,tremendous,tail,air,cracking,like,whip,resounds,distance,miles",0.00,
 Mad with the agonies he endures from these fresh attacks  the infuriated Sperm Whale rolls over and over  he rears his enormous head  and with wide expanded jaws snaps at everything around him  he rushes at the boats with his head  they are propelled before him with vast swiftness  and sometimes utterly destroyed ,Mad agonies endures fresh attacks infuriated Sperm Whale rolls rears enormous head wide expanded jaws snaps rushes boats head propelled vast swiftness utterly destroyed,9.18,"Mad,agonies,endures,fresh,attacks,infuriated,Sperm,Whale,rolls,rears,enormous,head,wide,expanded,jaws,snaps,rushes,boats,head,propelled,vast,swiftness,utterly,destroyed",0.00,
It is a matter of great astonishment that the consideration of the habits of so interesting  and  in a commercial point of view  so important an animal  should have been so entirely neglected  or should have excited so little curiosity among the numerous  and many of them competent observers  that of late years  must have possessed the most abundant and the most convenient opportunities of witnessing their habitudes ,matter great astonishment consideration habits interesting commercial point view important animal entirely neglected excited little curiosity numerous competent observers late years possessed abundant convenient opportunities witnessing habitudes,9.76,"matter,great,astonishment,consideration,habits,interesting,commercial,point,view,important,animal,entirely,neglected,excited,little,curiosity,numerous,competent,observers,late,years,possessed,abundant,convenient,opportunities,witnessing,habitudes",0.00,
   THOMAS BEALE  S HISTORY OF THE SPERM WHALE   ,THOMAS BEALE HISTORY SPERM WHALE,6.25,"THOMAS,BEALE,HISTORY,SPERM,WHALE",0.00,
 The Cachalot    is not only better armed than the True Whale    in possessing a formidable weapon at either extremity of its body  but also more frequently displays a disposition to employ these weapons offensively and in manner at once so artful  bold  and mischievous  as to lead to its being regarded as the most dangerous to attack of all the known species of the whale tribe ,Cachalot better armed True Whale possessing formidable weapon extremity body frequently displays disposition employ weapons offensively manner artful bold mischievous lead regarded dangerous attack known species whale tribe,9.97,"Cachalot,better,armed,True,Whale,possessing,formidable,weapon,extremity,body,frequently,displays,disposition,employ,weapons,offensively,manner,artful,bold,mischievous,lead,regarded,dangerous,attack,known,species,whale,tribe",0.00,
   FREDERICK DEBELL BENNETT  S WHALING VOYAGE ROUND THE GLOBE   ,FREDERICK DEBELL BENNETT WHALING VOYAGE ROUND GLOBE,3.12,"FREDERICK,DEBELL,BENNETT,WHALING,VOYAGE,ROUND,GLOBE",0.00,
 There she blows  was sung out from the mast   head ,blows sung mast head,11.54,"blows,sung,mast,head",0.00,
 Three points off the lee bow  sir ,points lee bow sir,8.57,"points,lee,bow,sir",0.00,
 Mast   head ahoy ,Mast head ahoy,0.00,"Mast,head,ahoy",0.00,
 Ay ay  sir ,Ay ay sir,0.00,"Ay,ay,sir",0.00,
A shoal of Sperm Whales ,shoal Sperm Whales,8.33,"shoal,Sperm,Whales",0.00,
 Ay Ay  sir ,Ay Ay sir,0.00,"Ay,Ay,sir",0.00,
there    there    THAR she blows    bowes    bo   o   os ,THAR blows bowes bo os,7.02,"THAR,blows,bowes,bo,os",0.00,
   J  ROSS BROWNE  S ETCHINGS OF A WHALING CRUIZE ,J ROSS BROWNE ETCHINGS WHALING CRUIZE,6.00,"J,ROSS,BROWNE,ETCHINGS,WHALING,CRUIZE",0.00,
 The Whale   ship Globe  on board of which vessel occurred the horrid transactions we are about to relate  belonged to the island of Nantucket ,Whale ship Globe board vessel occurred horrid transactions relate belonged island Nantucket,8.39,"Whale,ship,Globe,board,vessel,occurred,horrid,transactions,relate,belonged,island,Nantucket",0.00,
   NARRATIVE OF THE GLOBE  BY LAY AND HUSSEY SURVIVORS ,NARRATIVE GLOBE LAY HUSSEY SURVIVORS,7.27,"NARRATIVE,GLOBE,LAY,HUSSEY,SURVIVORS",0.00,
Being once pursued by a whale which he had wounded  he parried the assault for some time with a lance  but the furious monster at length rushed on the boat  himself and comrades only being preserved by leaping into the water when they saw the onset was inevitable ,pursued whale wounded parried assault time lance furious monster length rushed boat comrades preserved leaping water saw onset inevitable,10.98,"pursued,whale,wounded,parried,assault,time,lance,furious,monster,length,rushed,boat,comrades,preserved,leaping,water,saw,onset,inevitable",0.00,
   MISSIONARY JOURNAL OF TYERMAN AND BENNETT ,MISSIONARY JOURNAL TYERMAN BENNETT,4.44,"MISSIONARY,JOURNAL,TYERMAN,BENNETT",0.00,
 Nantucket itself  said Mr  Webster   is a very striking and peculiar portion of the National interest ,Nantucket said Mr Webster striking peculiar portion National interest,6.80,"Nantucket,said,Mr,Webster,striking,peculiar,portion,National,interest",0.00,
There is a population of eight or nine thousand persons living here in the sea  adding largely every year to the National wealth by the boldest and most persevering industry ,population thousand persons living sea adding largely year National wealth boldest persevering industry,9.77,"population,thousand,persons,living,sea,adding,largely,year,National,wealth,boldest,persevering,industry",0.00,
   REPORT OF DANIEL WEBSTER  S SPEECH IN THE YOU  S  SENATE  ON THE APPLICATION FOR THE ERECTION OF A BREAKWATER AT NANTUCKET ,REPORT DANIEL WEBSTER SPEECH SENATE APPLICATION ERECTION BREAKWATER NANTUCKET,10.32,"REPORT,DANIEL,WEBSTER,SPEECH,SENATE,APPLICATION,ERECTION,BREAKWATER,NANTUCKET",0.00,
 The whale fell directly over him  and probably killed him in a moment ,whale fell directly probably killed moment,9.86,"whale,fell,directly,probably,killed,moment",0.00,
   THE WHALE AND HIS CAPTORS  OR THE WHALEMAN  S ADVENTURES AND THE WHALE  S BIOGRAPHY  GATHERED ON THE HOMEWARD CRUISE OF THE COMMODORE PREBLE ,WHALE CAPTORS WHALEMAN ADVENTURES WHALE BIOGRAPHY GATHERED HOMEWARD CRUISE COMMODORE PREBLE,9.03,"WHALE,CAPTORS,WHALEMAN,ADVENTURES,WHALE,BIOGRAPHY,GATHERED,HOMEWARD,CRUISE,COMMODORE,PREBLE",0.00,
 If you make the least damn bit of noise  replied Samuel   I will send you to hell ,damn bit noise replied Samuel send hell,12.05,"damn,bit,noise,replied,Samuel,send,hell",0.00,
   LIFE OF SAMUEL COMSTOCK  BY HIS BROTHER  WILLIAM COMSTOCK ,LIFE SAMUEL COMSTOCK BROTHER WILLIAM COMSTOCK,4.92,"LIFE,SAMUEL,COMSTOCK,BROTHER,WILLIAM,COMSTOCK",0.00,
ANOTHER VERSION OF THE WHALE   SHIP GLOBE NARRATIVE ,VERSION WHALE SHIP GLOBE NARRATIVE,5.77,"VERSION,WHALE,SHIP,GLOBE,NARRATIVE",0.00,
 The voyages of the Dutch and English to the Northern Ocean  in order  if possible  to discover a passage through it to India  though they failed of their main object  laid   open the haunts of the whale ,voyages Dutch English Northern Ocean order possible discover passage India failed main object laid open haunts whale,9.80,"voyages,Dutch,English,Northern,Ocean,order,possible,discover,passage,India,failed,main,object,laid,open,haunts,whale",0.00,
   MCCULLOCH  S COMMERCIAL DICTIONARY ,MCCULLOCH COMMERCIAL DICTIONARY,2.63,"MCCULLOCH,COMMERCIAL,DICTIONARY",0.00,
 These things are reciprocal  the ball rebounds  only to bound forward again  for now in laying open the haunts of the whale  the whalemen seem to have indirectly hit upon new clews to that same mystic North   West Passage ,things reciprocal ball rebounds bound forward laying open haunts whale whalemen indirectly hit new clews mystic North West Passage,8.97,"things,reciprocal,ball,rebounds,bound,forward,laying,open,haunts,whale,whalemen,indirectly,hit,new,clews,mystic,North,West,Passage",0.00,
 It is impossible to meet a whale   ship on the ocean without being struck by her near appearance ,impossible meet whale ship ocean struck near appearance,10.20,"impossible,meet,whale,ship,ocean,struck,near,appearance",0.00,
The vessel under short sail  with look   outs at the mast   heads  eagerly scanning the wide expanse around them  has a totally different air from those engaged in regular voyage ,vessel short sail look outs mast heads eagerly scanning wide expanse totally different air engaged regular voyage,7.26,"vessel,short,sail,look,outs,mast,heads,eagerly,scanning,wide,expanse,totally,different,air,engaged,regular,voyage",0.00,
 Pedestrians in the vicinity of London and elsewhere may recollect having seen large curved bones set upright in the earth  either to form arches over gateways  or entrances to alcoves  and they may perhaps have been told that these were the ribs of whales ,Pedestrians vicinity London recollect seen large curved bones set upright earth form arches gateways entrances alcoves told ribs whales,9.73,"Pedestrians,vicinity,London,recollect,seen,large,curved,bones,set,upright,earth,form,arches,gateways,entrances,alcoves,told,ribs,whales",0.00,
   TALES OF A WHALE VOYAGER TO THE ARCTIC OCEAN ,TALES WHALE VOYAGER ARCTIC OCEAN,8.33,"TALES,WHALE,VOYAGER,ARCTIC,OCEAN",0.00,
 It was not till the boats returned from the pursuit of these whales  that the whites saw their ship in bloody possession of the savages enrolled among the crew ,till boats returned pursuit whales whites saw ship bloody possession savages enrolled crew,9.94,"till,boats,returned,pursuit,whales,whites,saw,ship,bloody,possession,savages,enrolled,crew",0.00,
   NEWSPAPER ACCOUNT OF THE TAKING AND RETAKING OF THE WHALE   SHIP HOBOMACK ,NEWSPAPER ACCOUNT TAKING RETAKING WHALE SHIP HOBOMACK,6.49,"NEWSPAPER,ACCOUNT,TAKING,RETAKING,WHALE,SHIP,HOBOMACK",0.00,
 It is generally well known that out of the crews of Whaling vessels  few ever return in the ships on board of which they departed ,generally known crews Whaling vessels return ships board departed,12.21,"generally,known,crews,Whaling,vessels,return,ships,board,departed",0.00,
   CRUISE IN A WHALE BOAT ,CRUISE WHALE BOAT,7.69,"CRUISE,WHALE,BOAT",0.00,
 Suddenly a mighty mass emerged from the water  and shot up perpendicularly into the air ,Suddenly mighty mass emerged water shot perpendicularly air,7.87,"Suddenly,mighty,mass,emerged,water,shot,perpendicularly,air",0.00,
   MIRIAM COFFIN OR THE WHALE FISHERMAN ,MIRIAM COFFIN WHALE FISHERMAN,5.00,"MIRIAM,COFFIN,WHALE,FISHERMAN",0.00,
 The Whale is harpooned to be sure  but bethink you  how you would manage a powerful unbroken colt  with the mere appliance of a rope tied to the root of his tail ,Whale harpooned sure bethink manage powerful unbroken colt mere appliance rope tied root tail,11.04,"Whale,harpooned,sure,bethink,manage,powerful,unbroken,colt,mere,appliance,rope,tied,root,tail",0.00,
   A CHAPTER ON WHALING IN RIBS AND TRUCKS ,CHAPTER WHALING RIBS TRUCKS,9.30,"CHAPTER,WHALING,RIBS,TRUCKS",0.00,
 On one occasion I saw two of these monsters  probably male and female  slowly swimming  one after the other  within less than a stone  s throw of the shore    over which the beech tree extended its branches ,occasion saw monsters probably male female slowly swimming stone throw shore beech tree extended branches,10.58,"occasion,saw,monsters,probably,male,female,slowly,swimming,stone,throw,shore,beech,tree,extended,branches",0.00,
   DARWIN  S VOYAGE OF A NATURALIST ,DARWIN VOYAGE NATURALIST,8.33,"DARWIN,VOYAGE,NATURALIST",0.00,
exclaimed the mate  as upon turning his head  he saw the distended jaws of a large Sperm Whale close to the head of the boat  threatening it with instant destruction    Stern all  for your lives ,exclaimed mate turning head saw distended jaws large Sperm Whale close head boat threatening instant destruction Stern lives,8.72,"exclaimed,mate,turning,head,saw,distended,jaws,large,Sperm,Whale,close,head,boat,threatening,instant,destruction,Stern,lives",0.00,
   WHARTON THE WHALE KILLER ,WHARTON WHALE KILLER,3.57,"WHARTON,WHALE,KILLER",0.00,
 So be cheery  my lads  let your hearts never fail  While the bold harpooneer is striking the whale ,cheery lads let hearts fail bold harpooneer striking whale,9.00,"cheery,lads,let,hearts,fail,bold,harpooneer,striking,whale",0.00,
 Oh  the rare old Whale  mid storm and gale In his ocean home will be A giant in might  where might is right  And King of the boundless sea ,Oh rare old Whale mid storm gale ocean home giant right King boundless sea,10.71,"Oh,rare,old,Whale,mid,storm,gale,ocean,home,giant,right,King,boundless,sea",0.00,
Some years ago    never mind how long precisely    having little or no money in my purse  and nothing particular to interest me on shore  I thought I would sail about a little and see the watery part of the world ,years ago mind long precisely little money purse particular interest shore thought sail little watery world,11.27,"years,ago,mind,long,precisely,little,money,purse,particular,interest,shore,thought,sail,little,watery,world",0.00,
