Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
He had received a good education  but  on succeeding early in life to a small independence  had become indisposed for any of the more homely pursuits in which his brothers were engaged  and had satisfied an active  cheerful mind and social temper by entering into the militia of his county  then embodied ,received good education succeeding early life small independence indisposed homely pursuits brothers engaged satisfied active cheerful mind social temper entering militia county embodied,9.51,"received,good,education,succeeding,early,life,small,independence,indisposed,homely,pursuits,brothers,engaged,satisfied,active,cheerful,mind,social,temper,entering,militia,county,embodied",0.00,
Captain Weston was a general favourite  and when the chances of his military life had introduced him to Miss Churchill  of a great Yorkshire family  and Miss Churchill fell in love with him  nobody was surprized  except her brother and his wife  who had never seen him  and who were full of pride and importance  which the connexion would offend ,Captain Weston general favourite chances military life introduced Miss Churchill great Yorkshire family Miss Churchill fell love surprized brother wife seen pride importance connexion offend,10.12,"Captain,Weston,general,favourite,chances,military,life,introduced,Miss,Churchill,great,Yorkshire,family,Miss,Churchill,fell,love,surprized,brother,wife,seen,pride,importance,connexion,offend",0.00,
Miss Churchill  however  being of age  and with the full command of her fortune    though her fortune bore no proportion to the family   estate    was not to be dissuaded from the marriage  and it took place  to the infinite mortification of Mr  and Mrs  Churchill  who threw her off with due decorum ,Miss Churchill age command fortune fortune bore proportion family estate dissuaded marriage took place infinite mortification Mr Mrs Churchill threw decorum,10.30,"Miss,Churchill,age,command,fortune,fortune,bore,proportion,family,estate,dissuaded,marriage,took,place,infinite,mortification,Mr,Mrs,Churchill,threw,decorum",0.00,
It was an unsuitable connexion  and did not produce much happiness ,unsuitable connexion produce happiness,10.45,"unsuitable,connexion,produce,happiness",0.00,
Mrs  Weston ought to have found more in it  for she had a husband whose warm heart and sweet temper made him think every thing due to her in return for the great goodness of being in love with him  but though she had one sort of spirit  she had not the best ,Mrs Weston ought found husband warm heart sweet temper think thing return great goodness love sort spirit best,13.57,"Mrs,Weston,ought,found,husband,warm,heart,sweet,temper,think,thing,return,great,goodness,love,sort,spirit,best",0.00,
She had resolution enough to pursue her own will in spite of her brother  but not enough to refrain from unreasonable regrets at that brother  s unreasonable anger  nor from missing the luxuries of her former home ,resolution pursue spite brother refrain unreasonable regrets brother unreasonable anger missing luxuries home,11.21,"resolution,pursue,spite,brother,refrain,unreasonable,regrets,brother,unreasonable,anger,missing,luxuries,home",0.00,
They lived beyond their income  but still it was nothing in comparison of Enscombe  she did not cease to love her husband  but she wanted at once to be the wife of Captain Weston  and Miss Churchill of Enscombe ,lived income comparison Enscombe cease love husband wanted wife Captain Weston Miss Churchill Enscombe,11.85,"lived,income,comparison,Enscombe,cease,love,husband,wanted,wife,Captain,Weston,Miss,Churchill,Enscombe",0.00,
Captain Weston  who had been considered  especially by the Churchills  as making such an amazing match  was proved to have much the worst of the bargain  for when his wife died  after a three years  marriage  he was rather a poorer man than at first  and with a child to maintain ,Captain Weston considered especially Churchills making amazing match proved worst bargain wife died years marriage poorer man child maintain,11.43,"Captain,Weston,considered,especially,Churchills,making,amazing,match,proved,worst,bargain,wife,died,years,marriage,poorer,man,child,maintain",0.00,
From the expense of the child  however  he was soon relieved ,expense child soon relieved,11.48,"expense,child,soon,relieved",0.00,
The boy had  with the additional softening claim of a lingering illness of his mother  s  been the means of a sort of reconciliation  and Mr  and Mrs  Churchill  having no children of their own  nor any other young creature of equal kindred to care for  offered to take the whole charge of the little Frank soon after her decease ,boy additional softening claim lingering illness mother means sort reconciliation Mr Mrs Churchill children young creature equal kindred care offered charge little Frank soon decease,10.61,"boy,additional,softening,claim,lingering,illness,mother,means,sort,reconciliation,Mr,Mrs,Churchill,children,young,creature,equal,kindred,care,offered,charge,little,Frank,soon,decease",0.00,
Some scruples and some reluctance the widower   father may be supposed to have felt  but as they were overcome by other considerations  the child was given up to the care and the wealth of the Churchills  and he had only his own comfort to seek  and his own situation to improve as he could ,scruples reluctance widower father supposed felt overcome considerations child given care wealth Churchills comfort seek situation improve,12.71,"scruples,reluctance,widower,father,supposed,felt,overcome,considerations,child,given,care,wealth,Churchills,comfort,seek,situation,improve",0.00,
A complete change of life became desirable ,complete change life desirable,6.98,"complete,change,life,desirable",0.00,
He quitted the militia and engaged in trade  having brothers already established in a good way in London  which afforded him a favourable opening ,quitted militia engaged trade brothers established good way London afforded favourable opening,8.22,"quitted,militia,engaged,trade,brothers,established,good,way,London,afforded,favourable,opening",0.00,
It was a concern which brought just employment enough ,concern brought employment,11.11,"concern,brought,employment",0.00,
He had still a small house in Highbury  where most of his leisure days were spent  and between useful occupation and the pleasures of society  the next eighteen or twenty years of his life passed cheerfully away ,small house Highbury leisure days spent useful occupation pleasures society eighteen years life passed cheerfully away,9.91,"small,house,Highbury,leisure,days,spent,useful,occupation,pleasures,society,eighteen,years,life,passed,cheerfully,away",0.00,
He had  by that time  realised an easy competence    enough to secure the purchase of a little estate adjoining Highbury  which he had always longed for    enough to marry a woman as portionless even as Miss Taylor  and to live according to the wishes of his own friendly and social disposition ,time realised easy competence secure purchase little estate adjoining Highbury longed marry woman portionless Miss Taylor live according wishes friendly social disposition,9.83,"time,realised,easy,competence,secure,purchase,little,estate,adjoining,Highbury,longed,marry,woman,portionless,Miss,Taylor,live,according,wishes,friendly,social,disposition",0.00,
It was now some time since Miss Taylor had begun to influence his schemes  but as it was not the tyrannic influence of youth on youth  it had not shaken his determination of never settling till he could purchase Randalls  and the sale of Randalls was long looked forward to  but he had gone steadily on  with these objects in view  till they were accomplished ,time Miss Taylor begun influence schemes tyrannic influence youth youth shaken determination settling till purchase Randalls sale Randalls long looked forward gone steadily objects view till accomplished,10.56,"time,Miss,Taylor,begun,influence,schemes,tyrannic,influence,youth,youth,shaken,determination,settling,till,purchase,Randalls,sale,Randalls,long,looked,forward,gone,steadily,objects,view,till,accomplished",0.00,
He had made his fortune  bought his house  and obtained his wife  and was beginning a new period of existence  with every probability of greater happiness than in any yet passed through ,fortune bought house obtained wife beginning new period existence probability greater happiness passed,10.22,"fortune,bought,house,obtained,wife,beginning,new,period,existence,probability,greater,happiness,passed",0.00,
He had never been an unhappy man  his own temper had secured him from that  even in his first marriage  but his second must shew him how delightful a well   judging and truly amiable woman could be  and must give him the pleasantest proof of its being a great deal better to choose than to be chosen  to excite gratitude than to feel it ,unhappy man temper secured marriage second shew delightful judging truly amiable woman pleasantest proof great deal better choose chosen excite gratitude feel,12.46,"unhappy,man,temper,secured,marriage,second,shew,delightful,judging,truly,amiable,woman,pleasantest,proof,great,deal,better,choose,chosen,excite,gratitude,feel",0.00,
